421650;Meningocócica Conjugada (1° Reforço);2020;1.0249
421650;Meningocócica Conjugada (1° Reforço);2021;0.9871
421650;Meningocócica Conjugada (1° Reforço);2022;0.8025
421650;Polio Injetável (VIP) (Reforço);2015;0.8520
421650;Polio Injetável (VIP) (Reforço);2016;1.0108
421650;Polio Injetável (VIP) (Reforço);2017;0.8997
421650;Polio Injetável (VIP) (Reforço);2018;0.9379
421650;Polio Injetável (VIP) (Reforço);2019;0.9363
421650;Polio Injetável (VIP) (Reforço);2020;1.0000
421650;Polio Injetável (VIP) (Reforço);2021;0.8638
421650;Polio Injetável (VIP) (Reforço);2022;0.7605
421680;BCG;2023;1.0515
421680;BCG;2024;1.0390
421680;BCG;2025;1.0519
421680;BCG;2026;0.8000
421680;BCG;2015;0.1585
421680;BCG;2016;0.0000
421680;BCG;2017;0.6000
421680;BCG;2018;0.2574
421680;BCG;2019;0.6429
421680;BCG;2020;0.2857
421680;BCG;2021;0.3014
421680;BCG;2022;0.8750
421680;Hepatite B (< 30 Dias);2023;1.0206
421680;Hepatite B (< 30 Dias);2024;1.0390
421680;Hepatite B (< 30 Dias);2025;1.0909
421680;Hepatite B (< 30 Dias);2026;0.8667
421680;Hepatite B (< 30 Dias);2015;0.0976
421680;Hepatite B (< 30 Dias);2016;0.2353
421680;Hepatite B (< 30 Dias);2017;0.6588
421680;Hepatite B (< 30 Dias);2018;0.2574
421680;Hepatite B (< 30 Dias);2019;0.6071
421680;Hepatite B (< 30 Dias);2020;0.2976
421680;Hepatite B (< 30 Dias);2021;0.2740
421680;Hepatite B (< 30 Dias);2022;0.6563
421680;Hepatite A Infantil;2023;0.8247
421680;Hepatite A Infantil;2024;1.2208
421680;Hepatite A Infantil;2025;1.0000
421680;Hepatite A Infantil;2026;0.9000
421680;Hepatite A Infantil;2015;1.3171
421680;Hepatite A Infantil;2016;0.7294
421680;Hepatite A Infantil;2017;1.1176
421680;Hepatite A Infantil;2018;0.7030
421680;Hepatite A Infantil;2019;0.9167
421680;Hepatite A Infantil;2020;0.9762
421680;Hepatite A Infantil;2021;1.2603
421680;Hepatite A Infantil;2022;1.0104
421680;DTP (1° Reforço);2023;0.8351
421680;DTP (1° Reforço);2024;1.2597
421680;DTP (1° Reforço);2025;1.0260
421680;DTP (1° Reforço);2026;0.7333
421680;Febre Amarela;2023;1.0000
421680;Febre Amarela;2024;1.0909
421680;Febre Amarela;2025;0.8701
421680;Febre Amarela;2026;1.0667
421680;Febre Amarela;2015;1.1585
421680;Febre Amarela;2016;0.8471
421680;Febre Amarela;2017;0.9294
421680;Febre Amarela;2018;0.5545
421680;Febre Amarela;2019;1.0119
421680;Febre Amarela;2020;1.0595
421680;Febre Amarela;2021;1.3151
421680;Febre Amarela;2022;0.6771
421680;Polio Injetável (VIP);2023;1.0206
421680;Polio Injetável (VIP);2024;1.2078
421680;Polio Injetável (VIP);2025;0.9351
421680;Polio Injetável (VIP);2026;1.4667
421680;Polio Injetável (VIP);2015;1.3293
421680;Polio Injetável (VIP);2016;0.9529
421680;Polio Injetável (VIP);2017;1.1412
421680;Polio Injetável (VIP);2018;0.7327
421680;Polio Injetável (VIP);2019;0.9048
421680;Polio Injetável (VIP);2020;1.0476
421680;Polio Injetável (VIP);2021;1.4795
421680;Polio Injetável (VIP);2022;0.7917
421680;Tríplice Viral - 1° Dose;2023;0.9381
421680;Tríplice Viral - 1° Dose;2024;1.3247
421680;Tríplice Viral - 1° Dose;2025;1.0000
421680;Tríplice Viral - 1° Dose;2026;0.9333
421680;Tríplice Viral - 1° Dose;2015;1.0000
421680;Tríplice Viral - 1° Dose;2016;1.0941
421680;Tríplice Viral - 1° Dose;2017;1.0353
421680;Tríplice Viral - 1° Dose;2018;0.7030
421680;Tríplice Viral - 1° Dose;2019;0.9524
421680;Tríplice Viral - 1° Dose;2020;1.0595
421680;Tríplice Viral - 1° Dose;2021;1.2740
421680;Tríplice Viral - 1° Dose;2022;0.9479
421680;Tríplice Viral - 2° Dose;2023;0.9794
421680;Tríplice Viral - 2° Dose;2024;1.0909
421680;Tríplice Viral - 2° Dose;2025;0.8701
421680;Tríplice Viral - 2° Dose;2026;0.9000
421680;Tríplice Viral - 2° Dose;2015;0.5244
421680;Tríplice Viral - 2° Dose;2016;1.2235
421680;Tríplice Viral - 2° Dose;2017;1.0118
421680;Tríplice Viral - 2° Dose;2018;0.7525
421680;Tríplice Viral - 2° Dose;2019;0.9881
421680;Tríplice Viral - 2° Dose;2020;0.8452
421680;Tríplice Viral - 2° Dose;2021;0.3699
421680;Tríplice Viral - 2° Dose;2022;0.4479
421680;Pneumo 10;2023;1.0825
421680;Pneumo 10;2026;1.2667
421680;Pneumo 10;2015;1.0732
421680;Pneumo 10;2016;1.0118
421680;Pneumo 10;2017;1.0588
421680;Pneumo 10;2018;0.5941
421680;Pneumo 10;2019;0.8810
421680;Pneumo 10;2020;1.0476
421680;Pneumo 10;2021;1.3973
421680;Pneumo 10;2022;0.8542
421680;Pneumo 10 (1° Reforço);2023;0.8866
421680;Pneumo 10 (1° Reforço);2026;0.9000
421680;Pneumo 10 (1° Reforço);2015;0.7927
421680;Pneumo 10 (1° Reforço);2016;1.0118
421680;Pneumo 10 (1° Reforço);2017;0.6235
421680;Pneumo 10 (1° Reforço);2018;0.7030
421680;Pneumo 10 (1° Reforço);2019;1.0000
421680;Pneumo 10 (1° Reforço);2020;1.1071
421680;Pneumo 10 (1° Reforço);2021;1.3288
421680;Pneumo 10 (1° Reforço);2022;1.0521
421680;Polio Oral Bivalente;2023;0.8454
421680;Polio Oral Bivalente;2024;1.1299
421680;Varicela;2023;1.0206
421680;Varicela;2024;1.0000
421680;Varicela;2025;0.8831
421680;Varicela;2026;0.9000
421680;Varicela;2020;0.9881
421680;Varicela;2021;1.1233
421680;Varicela;2022;0.9896
421680;Meningo C;2023;1.2784
421680;Meningo C;2024;1.0519
421680;Meningo C;2025;1.0519
421680;Meningo C;2026;1.2333
421680;Meningo C;2016;0.1220
421680;Meningo C (1° Reforço);2023;1.0825
421680;Penta (DTP/HepB/Hib);2023;1.0103
421680;Penta (DTP/HepB/Hib);2024;1.2078
421680;Penta (DTP/HepB/Hib);2025;0.9481
421680;Penta (DTP/HepB/Hib);2026;1.4000
421680;Penta (DTP/HepB/Hib);2015;0.9024
421680;Penta (DTP/HepB/Hib);2016;1.1176
421680;Penta (DTP/HepB/Hib);2017;1.0941
421680;Penta (DTP/HepB/Hib);2018;0.7723
421680;Penta (DTP/HepB/Hib);2019;0.7381
421680;Penta (DTP/HepB/Hib);2020;1.3095
421680;Penta (DTP/HepB/Hib);2021;1.4795
421680;Penta (DTP/HepB/Hib);2022;0.7708
421680;Rotavírus;2023;1.0309
